speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,childLatJittered,childLongJittered,birthyear
1202,2,F,white,Vet tech,assoc,3,3,Barre,rural,5641,VT,44.1888417,-72.4721672,Barre,rural,5641,VT,44.1888417,-72.4721672,Barre,5641.0,VT,2016_9_1_10_iDnTV,yes,MechanicalTurkProject,44.19398826935912,-72.4626009505036,1988
1203,3,M,white,IT Systems Admin,somecoll,2,3,Haverhill,suburban,1830,MA,42.7963128,-71.0534357,Beverly,suburban,1915,MA,42.5702689,-70.8669963,Haverhill,1830.0,MA,2016_9_1_10_KxTmQ,yes,MechanicalTurkProject,42.79958639207765,-71.05503043639118,1966
1204,4,M,black,educator,grad,3,5,Hampden,rural,4444,ME,44.7289801,-68.9499635,Hampden,rural,4444,ME,44.7289801,-68.9499635,Poughkeepsie,,NY,2016_9_1_10_PLXdY,yes,MechanicalTurkProject,44.72628508998775,-68.95236245508032,1971
1205,5,F,white,Manager - Education,grad,2,5,Torrington,suburban,6790,CT,41.8340524,-73.1314132,Torrington,suburban,6790,CT,41.8340524,-73.1314132,Worcester,1606.0,MA,2016_9_1_10_QgLoq,yes,MechanicalTurkProject,41.8359375998115,-73.13575554545973,1979
1206,6,M,white,Social Worker,grad,3,5,Danbury,urban,6810,CT,41.3742839,-73.4576107,Bristol,urban,6010,CT,41.6815776,-72.9407487,Hartford,6101.0,CT,2016_9_1_10_sqfmo,yes,MechanicalTurkProject,41.380086505337445,-73.45239999169281,1987
1207,7,F,white,self-employed,somecoll,4,3,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Lincoln,suburban,2865,RI,41.9131452,-71.44834,Lincoln,2865.0,RI,2016_9_1_10_UgNyQ,yes,MechanicalTurkProject,41.82361101672105,-71.51236861591603,1976
1208,8,F,white,marketing,bach,3,4,Roslindale,urban,2131,MA,42.2843326,-71.1262275,Roslindale,urban,2131,MA,42.2843326,-71.1262275,Ashland,1721.0,MA,2016_9_1_11_CnFcu,yes,MechanicalTurkProject,42.2842972981924,-71.1308603263227,1970
1209,9,F,white,manager,bach,2,4,brockton,urban,2302,MA,42.0881234,-70.9982927,brockton,urban,2302,MA,42.0881234,-70.9982927,brockton,5446.0,MA,2016_9_1_11_JsqqJ,yes,MechanicalTurkProject,42.08172991544192,-71.00223709275271,1987
1210,10,M,mixed,Student,bach,3,4,Everett,urban,2149,MA,42.4059375,-71.0546487,Peabody,suburban,1960,MA,42.5342016,-70.969734,Boston,2108.0,MA,2016_9_1_11_kgRbI,yes,MechanicalTurkProject,42.398960970066895,-71.05860185924561,1989
1211,11,F,white,Student,bach,3,4,Peabody,suburban,1960,MA,42.5342016,-70.969734,Peabody,suburban,1960,MA,42.5342016,-70.969734,Downtown Boston,2116.0,MA,2016_9_1_11_mRDIR,no,MechanicalTurkProject,42.53508127976972,-70.97335355708368,1987
1212,12,F,white,Director of Operations Performance Delivery,grad,2,5,Wethersfield,suburban,6109,CT,41.7024837,-72.6693014,Wethersfield,suburban,6109,CT,41.7024837,-72.6693014,Milford,3055.0,NH,2016_9_1_11_xcmPw,yes,MechanicalTurkProject,41.70922551402912,-72.66607110541973,1976
1213,13,F,white,Therapeutic Recreation Specialist,bach,3,4,Ellsworth,rural,4605,ME,44.6728094,-68.3918412,Ellsworth,rural,4605,ME,44.6728094,-68.3918412,Portland,4102.0,ME,2016_9_1_12_flJat,yes,MechanicalTurkProject,44.66560602889313,-68.38943729793979,1970
1214,14,F,white,cocktail waitress,bach,5,4,Williamsburg,rural,1096,MA,42.3971395,-72.7635717,Northampton,suburban,1060,MA,42.3214882,-72.6305882,Portland,4101.0,ME,2016_9_1_12_QSdbe,yes,MechanicalTurkProject,42.39389123397002,-72.76719128515704,1993
1215,15,F,white,self employed,bach,4,4,Quincy,urban,2169,MA,42.248386,-71.0022792,Quincy,urban,2169,MA,42.248386,-71.0022792,Middleborough,2346.0,MA,2016_9_1_13_bsEiD,yes,MechanicalTurkProject,42.24289613896201,-71.00246363899294,1963
1216,16,F,white,Merchandiser,assoc,3,3,Halifax,rural,2338,MA,42.003513,-70.8633336,Halifax,rural,2338,MA,42.003513,-70.8633336,Halifax,2338.0,MA,2016_9_1_13_FCNEv,yes,MechanicalTurkProject,41.997250610943205,-70.87258630464497,1987
1217,17,F,white,homemaker,high,4,2,Derry,suburban,3038,NH,42.8927614,-71.2767629,Derry,suburban,3038,NH,42.8927614,-71.2767629,Derry,3038.0,NH,2016_9_1_13_NZTPL,yes,MechanicalTurkProject,42.88589518350018,-71.2761136670015,1976
1218,18,M,white,Cashier,somecoll,5,3,Framingham,suburban,1701,MA,42.3201685,-71.440409,Framingham,suburban,1701,MA,42.3201685,-71.440409,Lowell,1854.0,MA,2016_9_1_13_TTIFR,yes,MechanicalTurkProject,42.31315002155915,-71.43780764329652,1996
1219,19,F,white,Management Supervisor,bach,2,4,New Milford,suburban,6776,CT,41.6013201,-73.4228319,New Milford,suburban,6776,CT,41.6013201,-73.4228319,Monroe,6468.0,CT,2016_9_1_13_uxPNA,no,MechanicalTurkProject,41.602326298590384,-73.4242813213053,1984
1220,20,F,white,Counselor,grad,3,5,Burlington,suburban,5401,VT,44.4766215,-73.2099981,Essex,suburban,5452,VT,44.5388717,-73.0500851,Burlington,5401.0,VT,2016_9_1_13_VHXGy,no,MechanicalTurkProject,44.483432893225086,-73.20379118986358,1988
1221,21,F,white,Laboratory Animal Technician,somecoll,3,3,Brewer,suburban,4412,ME,44.7846941,-68.7350722,Winterport,rural,4496,ME,44.6503837,-68.9088903,Winterport,4496.0,ME,2016_9_1_14_FkTos,yes,MechanicalTurkProject,44.79068862627069,-68.72729441733294,1981
1222,22,F,white,freelance consultant,bach,3,4,Brookline,suburban,2446,MA,42.3435034,-71.1222479,Brookline,suburban,2446,MA,42.3435034,-71.1222479,Boston,2119.0,MA,2016_9_1_14_JvEUr,no,MechanicalTurkProject,42.34103959973795,-71.1129255019683,1972
1223,23,F,black,Document & Data Management Specialist,somecoll,3,3,Providence,urban,2903,RI,41.8182303,-71.4090877,Providence,urban,2903,RI,41.8182303,-71.4090877,Providence,2908.0,RI,2016_9_1_14_lEFvy,yes,MechanicalTurkProject,41.82043933059333,-71.40560046304982,1980
1224,24,F,white,Transcriber,somecoll,4,3,Rockport,suburban,1966,MA,42.6407135,-70.620249,Rockport,suburban,1966,MA,42.6407135,-70.620249,Brooklyn,11233.0,NY,2016_9_1_14_MaKHo,yes,MechanicalTurkProject,42.64683921334203,-70.62871507154186,1992
1225,25,M,white,Director of Financial Aid,bach,2,4,Lynn,urban,1905,MA,42.4659985,-70.9757922,Lynn,urban,1905,MA,42.4659985,-70.9757922,Malden,2148.0,MA,2016_9_1_14_WDcDB,yes,MechanicalTurkProject,42.47034740518816,-70.98100949724999,1978
1226,26,F,black,ACTRESS,bach,1,4,BOSTON,urban,2125,MA,42.3157481,-71.0558957,DORCHESTER,urban,2120,MA,42.3320907,-71.0965454,BOSTON,2120.0,MA,2016_9_1_15_QaIGb,no,MechanicalTurkProject,42.32150257840358,-71.05479713110029,1989
1227,27,F,white,Greenskeeper,bach,4,4,Greenville,rural,4442,ME,45.497827,-69.7272741,Greenville,rural,4442,ME,45.497827,-69.7272741,Bath,4530.0,ME,2016_9_1_15_YAlZd,yes,MechanicalTurkProject,45.50422563594834,-69.72040362889487,1981
1228,28,F,white,manager,somecoll,2,3,Hamden,suburban,6518,CT,41.4308322,-72.9120209,Hamden,suburban,6518,CT,41.4308322,-72.9120209,New York City,10038.0,NY,2016_9_1_16_BYjSf,yes,MechanicalTurkProject,41.42564744856582,-72.91488962711006,1990
1229,29,F,white,Small Business Owner,bach,2,4,Colchester,suburban,5446,VT,44.5412554,-73.1844116,Woodbury,rural,5681,VT,44.4532088,-72.4071441,Burlington,5408.0,VT,2016_9_1_16_eFtsO,yes,MechanicalTurkProject,44.53625637101569,-73.17810421850635,1987
1230,30,F,white,Math Tutor,bach,3,4,Cromwell,suburban,6416,CT,41.6166566,-72.6615859,Oxford,suburban,6478,CT,41.4440006,-73.1479992,Oxford,6478.0,CT,2016_9_1_16_hJcBS,yes,MechanicalTurkProject,41.61759336257629,-72.67072982024192,1979
1231,31,F,white,Research Assistant,bach,3,4,Westwood,suburban,2090,MA,42.2196447,-71.2167692,Westwood,suburban,2090,MA,42.2196447,-71.2167692,Amherst,1002.0,MA,2016_9_1_17_KUjOB,yes,MechanicalTurkProject,42.22143067147102,-71.22135783824807,1993
1232,32,M,white,Nurse,high,1,2,Warwick,suburban,2889,RI,41.7005907,-71.3769271,Warwick,suburban,2889,RI,41.7005907,-71.3769271,East Greenwich,2818.0,RI,2016_9_1_17_viNkx,yes,MechanicalTurkProject,41.70044122409428,-71.38091472265127,1997
1233,33,F,white,Quality Assurance,bach,3,4,Weston,suburban,6883,CT,41.2273991,-73.3665225,Weston,suburban,6883,CT,41.2273991,-73.3665225,Madison,53719.0,WI,2016_9_1_17_yYgvf,yes,MechanicalTurkProject,41.22103150706815,-73.37313036303243,1991
1234,34,F,white,administrative assistant,bach,3,4,Trumbull,suburban,6611,CT,41.2678613,-73.2136914,Trumbull,suburban,6611,CT,41.2678613,-73.2136914,Trumbull,6611.0,CT,2016_9_1_17_zDIEi,yes,MechanicalTurkProject,41.273178659509256,-73.21891688856915,1994
1235,35,F,white,Corporate,somecoll,3,3,Enfield,suburban,6082,CT,41.983993,-72.5555531,Enfield,suburban,6082,CT,41.983993,-72.5555531,Enfield,6082.0,CT,2016_9_1_18_iWjGE,yes,MechanicalTurkProject,41.989416231878415,-72.553090195129,1989
1236,36,F,white,Project Coordinator,bach,2,4,Arlington,suburban,2476,MA,42.4156366,-71.17567,Arlington,suburban,2476,MA,42.4156366,-71.17567,Arlington,2474.0,MA,2016_9_1_18_mzNVr,yes,MechanicalTurkProject,42.42221975403547,-71.16859215366078,1987
1237,37,F,vietnamese,Data Analyst,bach,3,4,Quincy,urban,2169,MA,42.248386,-71.0022792,Quincy,urban,2169,MA,42.248386,-71.0022792,Quincy,2169.0,MA,2016_9_1_18_nbKPW,yes,MechanicalTurkProject,42.254417437844936,-71.00264009745888,1986
1238,38,M,white,claims adjuser,somecoll,3,3,west warwick,suburban,2893,RI,41.6790059,-71.5186877,west warwick,suburban,2893,RI,41.6790059,-71.5186877,west warwick,2893.0,RI,2016_9_1_18_Qbcqa,no,MechanicalTurkProject,41.6762215298739,-71.51963037716367,1981
1239,39,M,white,Warehouse Manager,somecoll,4,3,New Bedford,suburban,2745,MA,41.700737,-70.9505465,Ware,rural,1082,MA,42.2935327,-72.2785992,New Bedford,2745.0,MA,2016_9_1_18_uWgpT,yes,MechanicalTurkProject,41.70560620303645,-70.94891403279806,1986
1240,40,M,white,it,somecoll,4,3,Berlin,suburban,6037,CT,41.6054768,-72.7784592,Berlin,suburban,6037,CT,41.6054768,-72.7784592,Berlin,6037.0,CT,2016_9_1_20_DHytX,yes,MechanicalTurkProject,41.60177698655711,-72.78581155925323,1992
1241,41,M,white,Finance Specialist,assoc,3,3,Cranston,suburban,2910,RI,41.7749988,-71.4355935,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Johnston,2919.0,RI,2016_9_1_21_NjDKI,yes,MechanicalTurkProject,41.77007957911941,-71.42968363786437,1983
1242,42,F,otherhisp,Human Services Case Manager,assoc,2,3,NORWALK,urban,6854,CT,41.0839099,-73.426615,NORWALK,suburban,6854,CT,41.0839099,-73.426615,NORWALK,6854.0,CT,2016_9_1_21_tUMRk,yes,MechanicalTurkProject,41.08242961241052,-73.43256862280471,1989
1243,43,F,white,Financial Analyst,bach,3,4,Tolland,suburban,6084,CT,41.8830194,-72.3588694,Tolland,suburban,6084,CT,41.8830194,-72.3588694,Storrs,6269.0,CT,2016_9_1_21_VPZKl,yes,MechanicalTurkProject,41.88621455756259,-72.35229092385222,1990
1244,44,F,black,exec. asst,grad,3,5,Brockton,urban,2301,MA,42.0783714,-71.0423041,brockton,urban,2301,MA,42.0783714,-71.0423041,poultney,5764.0,VT,2016_9_2_0_MQxKL,yes,MechanicalTurkProject,42.07788775388892,-71.05157778595255,1989
1245,45,F,white,Software engineer,somecoll,3,3,Southbury,suburban,6488,CT,41.476862,-73.2300815,Southbury,suburban,6488,CT,41.476862,-73.2300815,Somerville,2143.0,CT,2016_9_2_2_PnvAG,yes,MechanicalTurkProject,41.47316096416425,-73.23508566277908,1991
1246,46,M,white,Sales,somehigh,3,1,Manchester,suburban,6042,CT,41.8027516,-72.521008,Manchester,suburban,6042,CT,41.8027516,-72.521008,Manchester,6042.0,CT,2016_9_2_5_JexFQ,yes,MechanicalTurkProject,41.79619626939184,-72.5201717308159,1990
1247,47,F,white,Cashier ,assoc,5,3,Newton,suburban,2461,MA,42.3173616,-71.2065077,Newton,suburban,2461,MA,42.3173616,-71.2065077,Newton,2461.0,MA,2016_9_2_7_jQNfn,yes,MechanicalTurkProject,42.32391872319109,-71.20971443638769,1990
1248,48,F,white,Case Manager,bach,2,4,Gorham,rural,4038,ME,43.7036174,-70.4637804,Gorham,rural,4038,ME,43.7036174,-70.4637804,Northfield,5663.0,VT,2016_9_2_7_oSKTd,yes,MechanicalTurkProject,43.701054538679166,-70.4682708853083,1981
1249,49,F,white,waitress,bach,5,4,Killingworth,rural,6419,CT,41.3744187,-72.5783279,Killingworth,rural,6419,CT,41.3744187,-72.5783279,Killingworth,6419.0,CT,2016_9_2_8_COraJ,yes,MechanicalTurkProject,41.36812207945479,-72.57078795452044,1973
1250,50,F,white,Editor,bach,3,4,North Haven,suburban,6473,CT,41.3813273,-72.8563475,North Haven,suburban,6473,CT,41.3813273,-72.8563475,Burlington,5401.0,VT,2016_9_2_8_JeCoN,yes,MechanicalTurkProject,41.37495652094834,-72.85271361827662,1987
1251,51,F,white,Production Assistant ,bach,3,4,Auburn,suburban,3032,NH,42.9972613,-71.3634244,Groton,suburban,6340,CT,41.357477,-72.0417795,Manchester,3103.0,NH,2016_9_2_8_VDiCg,no,MechanicalTurkProject,43.00280582320019,-71.37029386944569,1988
1253,53,F,white,marketing,somecoll,3,3,Trumbull,suburban,6611,CT,41.2678613,-73.2136914,Trumbull,suburban,6611,CT,41.2678613,-73.2136914,Shelton,6484.0,CT,2016_9_2_8_YrdmB,no,MechanicalTurkProject,41.26102677295033,-73.21115314290876,1969
1254,54,M,white,sales,high,3,2,Winterport,rural,4496,ME,44.6503837,-68.9088903,Winterport,rural,4496,ME,44.6503837,-68.9088903,Winterport,4496.0,ME,2016_9_2_9_JXvOf,yes,MechanicalTurkProject,44.65577829716574,-68.91825322136741,1994
1255,55,M,white,Financial Manager,bach,2,4,Lynn,urban,1905,MA,42.4659985,-70.9757922,lynn,urban,1905,MA,42.4659985,-70.9757922,Westwood,2090.0,MA,2016_9_2_9_tCBEW,yes,MechanicalTurkProject,42.46988545891152,-70.96906806213468,1952
1256,56,F,white,Customer Service Manager,somecoll,2,3,Branford,suburban,6405,CT,41.2850011,-72.7935493,Branford,suburban,6405,CT,41.2850011,-72.7935493,Branford,6405.0,CT,2016_9_2_10_ckpCm,yes,MechanicalTurkProject,41.28261726322365,-72.78906536626495,1960
1257,57,F,white,Advanced EMT,somecoll,1,3,Orland,rural,4472,ME,44.5760955,-68.670122,Orland,rural,4472,ME,44.5760955,-68.670122,Orland,4472.0,ME,2016_9_2_10_mmlOJ,yes,MechanicalTurkProject,44.57124269427556,-68.66411292177757,1991
1258,58,M,white,Sales Associate,somecoll,3,3,Milford,rural,3055,NH,42.8186453,-71.6733537,Milford,rural,3055,NH,42.8186453,-71.6733537,Keene,3435.0,NH,2016_9_2_10_OLaUC,yes,MechanicalTurkProject,42.81332265166258,-71.6721577090303,1995
1259,59,F,white,Self-Employed,bach,4,4,Dover,suburban,3820,NH,43.1906583,-70.8876551,Waterville,suburban,4901,ME,44.5410987,-69.5730117,Waterville,4901.0,ME,2016_9_2_10_pNOLi,yes,MechanicalTurkProject,43.18749979549144,-70.89488263936434,1987
1260,60,F,white,farmer,somecoll,4,3,Hampden,rural,4444,ME,44.7289801,-68.9499635,Hampden,rural,4444,ME,44.7289801,-68.9499635,New York,10011.0,NY,2016_9_2_10_SiSMX,yes,MechanicalTurkProject,44.723199447674446,-68.95935859836187,1948
1261,61,M,white,production,high,3,2,Randolph,rural,2368,MA,42.1764456,-71.0515674,Holbrook,rural,2343,MA,42.1402413,-70.997302,Holbrook,2343.0,MA,2016_9_2_11_oGUgM,yes,MechanicalTurkProject,42.18235416139024,-71.04295223287919,1982
1262,62,F,white,Freelance Writer,bach,3,4,Old Town,suburban,4468,ME,45.0246733,-68.7345336,Old Town,suburban,4468,ME,45.0246733,-68.7345336,Orono,4469.0,ME,2016_9_2_11_RbRnW,yes,MechanicalTurkProject,45.02323020235236,-68.72464654197674,1987
1263,63,F,white,nurse,assoc,1,3,12,rural,4901,ME,44.5410987,-69.5730117,waterville,rural,4901,ME,44.5410987,-69.5730117,waterville,4901.0,ME,2016_9_2_12_Cxdsj,yes,MechanicalTurkProject,44.540314401702055,-69.56472582370563,1969
1264,64,F,white,Engineer,grad,4,5,Hartland,rural,4943,ME,44.8798231,-69.5205004,Hartland,rural,4943,ME,44.8798231,-69.5205004,Worcester,1609.0,MA,2016_9_2_12_njRkr,no,MechanicalTurkProject,44.88657888098741,-69.51111194695117,1992
1265,65,F,white,Self-employed,bach,4,4,Sandy Hook,suburban,6482,CT,41.4081362,-73.2424846,Ridgefield,suburban,6877,CT,41.310803,-73.499837,Albany,12222.0,NY,2016_9_2_12_ykres,yes,MechanicalTurkProject,41.413957771428905,-73.24866050644204,1989
1267,67,F,white,Student,somecoll,3,3,Hingham,suburban,2043,MA,42.2160985,-70.8812702,Hingham,suburban,2043,MA,42.2160985,-70.8812702,Newton,2467.0,MA,2016_9_2_19_jiCVg,yes,MechanicalTurkProject,42.21253085514969,-70.87632937740769,1996
1268,68,F,otherhisp,Student,somecoll,3,3,South Boston,urban,2127,MA,42.3349918,-71.0390934,Roxbury,urban,2119,MA,42.3240256,-71.0850214,Roxbury,2119.0,MA,2016_9_2_19_NkCkZ,yes,MechanicalTurkProject,42.331491606586695,-71.04456524588365,1996
1269,69,M,white,analyst,assoc,3,3,Lowell,urban,1850,MA,42.6560445,-71.3033091,Lowell,urban,1850,MA,42.6560445,-71.3033091,Fort Sam Houston,78234.0,TX,2016_9_2_19_qTRfh,yes,MechanicalTurkProject,42.65664253472382,-71.31173198226612,1990
1271,71,M,white,Film Editor,somecoll,3,3,warwick,suburban,2888,RI,41.7476708,-71.4061184,warwick,suburban,2888,RI,41.7476708,-71.4061184,warwick,2888.0,RI,2016_9_2_20_ecZJj,yes,MechanicalTurkProject,41.7484018283591,-71.40725366082127,1990
1272,72,F,white,physical therapist ,grad,3,5,Lakeville ,rural,6039,CT,41.952698,-73.4586264,Lakeville,rural,6039,CT,41.952698,-73.4586264,Burlington,5401.0,VT,2016_9_2_20_wpzar,yes,MechanicalTurkProject,41.957187090104256,-73.45764162633355,1986
1273,73,M,vietnamese,Research engineer,bach,3,4,Haverhill,suburban,1832,MA,42.791114,-71.1328585,Haverhill,suburban,1832,MA,42.791114,-71.1328585,Methuen,1844.0,MA,2016_9_2_22_tXkSQ,yes,MechanicalTurkProject,42.79817678107546,-71.13817335658423,1981
1274,74,F,white,territory Manager,bach,4,4,East Granby,suburban,6026,CT,41.929719,-72.7453784,East Granby,suburban,6026,CT,41.929719,-72.7453784,East Hampton,6424.0,CT,2016_9_2_22_wJGFv,yes,MechanicalTurkProject,41.924126209058265,-72.75504732333036,1977
1275,75,F,other,Hostess,bach,4,4,Quincy,suburban,2169,MA,42.248386,-71.0022792,Quincy,suburban,2169,MA,42.248386,-71.0022792,Quincy,2169.0,MA,2016_9_3_1_XkNZf,yes,MechanicalTurkProject,42.24210529458025,-71.00383179047118,1991
1276,76,M,white,hospitality,assoc,4,3,Birch Harbor,rural,4613,ME,44.3775599,-68.0296059,Birch Harbor ,rural,4613,ME,44.3775599,-68.0296059,Birch Harbor ,4613.0,ME,2016_9_3_2_JUSMM,yes,MechanicalTurkProject,44.38473213214337,-68.038834762173,1989
1277,77,F,white,Receptionist/hospitality,bach,3,4,Swanzey,rural,3446,NH,42.8582713,-72.2963597,Swanzey,rural,3446,NH,42.8582713,-72.2963597,Swanzey,3446.0,NH,2016_9_3_11_nlcow,yes,MechanicalTurkProject,42.85464128531431,-72.28908964854473,1985
1278,78,F,white,Recruiting coordinator,assoc,2,3,old town ,rural,4468,ME,45.0246733,-68.7345336,old town ,rural,4468,ME,45.0246733,-68.7345336,brewer,4412.0,ME,2016_9_3_11_vyxTE,yes,MechanicalTurkProject,45.025517691998616,-68.74322060587029,1984
1279,79,M,white,aircraft technician,bach,4,4,bangor,suburban,4401,ME,44.8485167,-68.8504049,hampden,rural,4444,ME,44.7289801,-68.9499635,bangor,4401.0,ME,2016_9_3_12_eYlJw,yes,MechanicalTurkProject,44.85185374260029,-68.84292345614958,1986
1280,80,F,white,Administrative Assistant - part time at a church,bach,3,4,Warren,rural,4864,ME,44.128546,-69.2431925,Bangor,urban,4401,ME,44.8485167,-68.8504049,Bangor,4401.0,ME,2016_9_3_13_RddCc,yes,MechanicalTurkProject,44.131572871746094,-69.24613372168882,1950
1281,81,M,white,Process Engineer,grad,3,5,Attleboro,rural,2703,MA,41.9316531,-71.2945028,Attleboro,rural,2703,MA,41.9316531,-71.2945028,Cranston,2910.0,RI,2016_9_3_14_XFvXi,yes,MechanicalTurkProject,41.93757327338224,-71.29072354753963,1987
1282,82,F,white,Sales Associate,assoc,3,3,Meriden,suburban,6451,CT,41.5419056,-72.8234089,meriden,suburban,6451,CT,41.5419056,-72.8234089,meriden,6451.0,CT,2016_9_3_15_HrcdI,yes,MechanicalTurkProject,41.54098123575341,-72.82832893634374,1990
1283,83,M,white,Financial Analyst,bach,3,4,Woonsocket,suburban,2895,RI,42.0017058,-71.4999487,North Smithfield,suburban,2896,RI,41.9751863,-71.5440692,North Smithfield,2896.0,RI,2016_9_3_15_SIkFQ,yes,MechanicalTurkProject,41.99958583213323,-71.5095437330272,
1284,84,M,white,Copywriter,somecoll,3,3,North Haven,suburban,6473,CT,41.3813273,-72.8563475,Hamden,suburban,6518,CT,41.4308322,-72.9120209,Hamden,6518.0,CT,2016_9_3_16_eEnyX,yes,MechanicalTurkProject,41.384563710419215,-72.84761038970876,1987
1285,85,F,white,Freelancer,grad,3,5,Spencer,suburban,1562,MA,42.2472111,-71.9918667,Spencer,suburban,1562,MA,42.2472111,-71.9918667,Boston ,,MA,2016_9_3_17_QAJaa,yes,MechanicalTurkProject,42.24149381922315,-71.98480142790316,1974
1286,86,F,white,Medical Secretary,somecoll,3,3,Acushnet,suburban,2743,MA,41.7182175,-70.9011509,Acushnet,suburban,2743,MA,41.7182175,-70.9011509,New Bedford,2740.0,MA,2016_9_3_19_VmnsZ,yes,MechanicalTurkProject,41.71655262324613,-70.9049380988773,1965
1288,88,M,white,HVAC Technician,somecoll,4,3,Lowell,suburban,1851,MA,42.6278117,-71.3353295,Lowell,urban,1851,MA,42.6278117,-71.3353295,Lowell,1851.0,MA,2016_9_4_9_crqpT,yes,MechanicalTurkProject,42.63285576783971,-71.330573818848,1992
1289,89,F,white,teacher,bach,3,4,"Northborough, MA",suburban,1532,MA,42.3233423,-71.6462358,"Northborough, MA",suburban,1532,MA,42.3233423,-71.6462358,"Allston, MA",2134.0,MA,2016_9_4_9_XmicH,yes,MechanicalTurkProject,42.32539447397963,-71.64683825648333,1993
1290,90,F,white,Behavioral specialist,bach,3,4,Cranston,urban,2905,RI,41.7847251,-71.3961034,Richmond,rural,2812,RI,41.4789476,-71.6523336,Richmond,2812.0,RI,2016_9_4_10_YNvwA,no,MechanicalTurkProject,41.78463853149341,-71.39464349711447,1983
1291,91,F,white,Civil engineer,somecoll,4,3,Rocky Hill,suburban,6067,CT,41.6566243,-72.6617787,Rocky Hill,suburban,6067,CT,41.6566243,-72.6617787,Philadelphia,19122.0,PA,2016_9_4_14_FLIxV,yes,MechanicalTurkProject,41.66177806996228,-72.66806467721399,1996
1292,92,F,white,Direct Care Professional,bach,3,4,Rockland,suburban,2370,MA,42.1303994,-70.9106147,Rockland,suburban,2370,MA,42.1303994,-70.9106147,Plympton,2367.0,MA,2016_9_4_15_nooLP,yes,MechanicalTurkProject,42.132562923577815,-70.91433702287095,1986
1293,93,F,white,Graphic Artist,assoc,3,3,Worcester,suburban,1605,MA,42.2896832,-71.7877932,Worcester,suburban,1605,MA,42.2896832,-71.7877932,Worcester,1605.0,MA,2016_9_4_18_izFkN,yes,MechanicalTurkProject,42.28341240648074,-71.7904122129993,1975
1294,94,F,white,Author,somecoll,3,3,Mystic,suburban,6355,CT,41.3668992,-71.9763715,Mystic,suburban,6355,CT,41.3668992,-71.9763715,New London,6320.0,CT,2016_9_4_18_rhuxf,yes,MechanicalTurkProject,41.367667863129,-71.96848953244228,1978
1295,95,M,white,Marketing ,bach,3,4,Boxford,suburban,1921,MA,42.6831083,-71.0183302,Boxford ,suburban,1921,MA,42.6831083,-71.0183302,Geneva ,14456.0,NY,2016_9_4_19_Fnucu,no,MechanicalTurkProject,42.68612783020584,-71.01206959293563,1994
1296,96,F,white,BILLING CLERK,assoc,3,3,FALL RIVER,urban,2721,MA,41.6751253,-71.148281,FALL RIVER,urban,2721,MA,41.6751253,-71.148281,FALL RIVER,2721.0,MA,2016_9_4_22_LaljV,yes,MechanicalTurkProject,41.6796839914538,-71.14604462299769,1973
1297,97,F,white,scale operator,bach,3,4,Willimantic,rural,6226,CT,41.7082378,-72.2085491,Willimantic,rural,6226,CT,41.7082378,-72.2085491,Willimantic,6226.0,CT,2016_9_4_23_YWGCG,yes,MechanicalTurkProject,41.712274953533125,-72.21025448560421,1967
1299,99,M,white,Court Officer,somecoll,3,3,Burlington,urban,5401,VT,44.4766215,-73.2099981,Burlington,urban,5401,VT,44.4766215,-73.2099981,Saint Albans,5478.0,VT,2016_9_5_8_xeljK,yes,MechanicalTurkProject,44.48076063282057,-73.20142167229382,1971
1300,100,M,white,retired,grad,6,5,New Britain,suburban,6053,CT,41.6880391,-72.7934689,New Britain,suburban,6053,CT,41.6880391,-72.7934689,New Britain,6053.0,CT,2016_9_5_10_ngTMg,yes,MechanicalTurkProject,41.68692043920598,-72.79109006647028,1955
1301,101,M,white,Package Handler,somecoll,5,3,Winsted,rural,6098,CT,41.9561894,-73.0863642,Winsted,rural,6098,CT,41.9561894,-73.0863642,Winsted,6098.0,CT,2016_9_5_10_zaahU,yes,MechanicalTurkProject,41.96205248420439,-73.07755226217677,1994
1302,102,F,white,Cashier,bach,5,4,Auburn,suburban,4210,ME,44.0845366,-70.2496493,Belmont,suburban,3220,NH,43.4745964,-71.4823721,Allenstown,3275.0,NH,2016_9_5_11_xhUyV,yes,MechanicalTurkProject,44.08948189165648,-70.25134957542305,1991
1303,103,F,white,Customer Service Representative,somecoll,3,3,Bangor,suburban,4401,ME,44.8485167,-68.8504049,Levant,rural,4456,ME,44.8768808,-68.9967112,Bangor,4401.0,ME,2016_9_5_13_vWzfR,yes,MechanicalTurkProject,44.84170136520762,-68.84927180676013,1985
1304,104,M,white,Hannaford Service Clerk,somecoll,3,3,Bremen,rural,4551,ME,43.9757142,-69.4306608,bremen,rural,4551,ME,43.9757142,-69.4306608,Damariscotta,4543.0,ME,2016_9_5_13_ZbqYP,yes,MechanicalTurkProject,43.97536047607023,-69.4298038568642,1980
